Model Pair,Grid ID,Remapped Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Other Player Visible,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Format Errors P-Red,Format Errors P-Blue,Format Errors Judge,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_P-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,119,55,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235157_609443_fcdf994e,default,True,"[False, False]","[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,119,55,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235206_849283_35a05dda,default,True,"[False, False]","[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,119,55,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235240_136475_80481325,default,True,"[False, False]","[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,120,56,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_235310_532295_a83513aa,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,120,56,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235243_952694_be7c9dda,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,120,56,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235258_454047_f422f8a8,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,1,0,0,1,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,120,56,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235316_941023_28435f4e,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,121,57,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_235343_775495_dad69914,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.47142857142857153,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,121,57,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235326_832783_caafc5bf,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,121,57,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235336_088166_aabde5a6,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,1,0,0,1,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,121,57,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235346_270469_d7d74c99,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,0,0,0,70,0,140,0,0,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,122,58,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_235431_113130_508365c2,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,122,58,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235422_406559_81f69514,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,122,58,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235424_953321_769699f3,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,122,58,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235436_355017_f0888137,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,123,59,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_235506_173826_7a2f7a24,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,123,59,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235442_355898_ef458ea6,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,123,59,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235501_563507_03ab68c5,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,123,59,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235517_251332_5decf833,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,75,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
