Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4ptrue_contract_strict,20250930_213647,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,1,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,10.0,7,3,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_213925,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_215439,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,65,0,130,65,65,0.0,130,True,True,4,2,2,0,0,7,7,1,1,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4pfalse_contract_none,20250930_215306,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,4,4,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4pfalse_contract_strict,20250930_215353,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,4,1,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_215534,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_214949,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,65,0,65,55,10,0.34615384615384626,130,True,False,10,0,10,0,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4ptrue_contract_none,20250930_214718,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,7,1,65,0,130,65,65,0.0,130,True,True,2,2,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4ptrue_contract_strict,20250930_214806,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,9,1,65,0,70,0,70,0.5,130,False,True,8,0,8,0,0,0,0,1,2,11.0,6,5,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_215116,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,65,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_220516,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,1,2,,0,0,7,7,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4pfalse_contract_none,20250930_220237,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,65,0,65,65,0,0.5,130,True,False,10,0,10,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4pfalse_contract_strict,20250930_220329,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,55,75,0.07692307692307687,130,True,True,2,0,2,0,0,0,0,1,3,2.0,0,2,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_220607,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,0,65,0,80,80,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_215902,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,65,0,65,55,10,0.34615384615384626,130,True,False,4,0,4,0,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4ptrue_contract_none,20250930_215711,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,65,0,65,65,0,0.5,130,True,False,6,0,6,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4ptrue_contract_strict,20250930_215753,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,65,0,130,40,90,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,5.0,0,5,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_220004,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,65,0,45,45,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_221911,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,1,2,,0,0,10,10,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4pfalse_contract_none,20250930_221653,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,0,65,0,65,65,0,0.5,130,True,False,8,1,7,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4pfalse_contract_strict,20250930_221759,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_222038,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,6,0,65,0,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_221106,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,6,0,0,0,1,2,,0,0,8,8,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4ptrue_contract_none,20250930_220819,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4ptrue_contract_strict,20250930_220922,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,2,1,1,1,0,0,0,1,3,4.0,2,2,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,124,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_221233,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,6,0,65,0,130,40,90,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_223051,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,8,0,65,0,65,7,58,0.39230769230769225,130,False,True,8,1,7,0,0,3,3,1,2,,0,0,7,7,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4pfalse_contract_none,20250930_222902,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,0,65,0,65,0,65,0.5,130,False,True,4,1,3,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4pfalse_contract_strict,20250930_222944,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,7.0,3,4,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_223152,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_222537,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,65,0,130,50,80,0.11538461538461542,130,True,True,2,2,0,5,0,0,0,1,2,,0,0,10,10,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4ptrue_contract_none,20250930_222302,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4ptrue_contract_strict,20250930_222436,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,125,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_222657,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251001_012458,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,4,2,2,0,0,4,5,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4pfalse_contract_none,20250930_224103,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,6,2,4,0,0,4,5,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4pfalse_contract_strict,20250930_224147,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,8,8,65,0,85,0,85,0.5,130,False,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20251001_065507,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,6,0,65,0,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_223656,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,65,0,130,50,80,0.11538461538461542,130,True,True,4,2,2,5,0,0,0,1,1,,0,0,10,10,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4ptrue_contract_none,20250930_223347,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,65,0,130,55,75,0.07692307692307687,130,True,True,2,2,0,8,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4ptrue_contract_strict,20250930_223520,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,12,2,65,0,60,0,60,0.5,130,False,True,2,2,0,0,0,0,0,1,4,5.0,3,2,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,126,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_223815,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,9,0,65,0,130,45,85,0.15384615384615374,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251001_070452,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,8,0,65,0,65,55,10,0.34615384615384626,130,True,False,4,0,4,0,0,0,0,1,2,,0,0,10,10,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4pfalse_contract_none,20251001_070256,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,0,65,0,75,0,75,0.5,130,False,True,4,1,3,0,0,2,4,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4pfalse_contract_strict,20251001_070350,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20251001_070546,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,4,1,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20251001_065929,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,1,2,,0,0,10,10,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4ptrue_contract_none,20251001_065722,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,65,0,130,55,75,0.07692307692307687,130,True,True,2,2,0,4,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4ptrue_contract_strict,20251001_065841,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,6.0,3,3,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,127,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20251001_070101,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251001_071455,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4pfalse_contract_none,20251001_071301,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4pfalse_contract_strict,20251001_071349,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,4,5.0,2,3,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20251001_071618,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20251001_071002,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,contract_for_finishing,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,1,2,,0,0,10,10,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4ptrue_contract_none,20251001_070731,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4ptrue_contract_strict,20251001_070856,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,0,3,2
GPT_4.1-GPT_4.1,128,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20251001_071119,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),True,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,0,3,2
